code_site,code_station,date_obs_elab,longitude,latitude,HIXM,HIXnJ,QINM,QINnJ,QIXM,QIXnJ,QmM,QmnJ
A2350200,A235020001,2007-09-27,7.45981862,48.271832622,,567.0,,724.0,,1941.0,,1491.0
A2350200,A235020001,2007-09-28,7.45981862,48.271832622,,549.0,,1076.0,,1646.0,,1244.0
A2350200,A235020001,2007-09-29,7.45981862,48.271832622,,556.0,,1085.0,,1753.0,,1440.0
A2350200,A235020001,2007-09-30,7.45981862,48.271832622,,523.0,,925.0,,1251.0,,1136.0
A2350200,A235020001,2007-10-01,7.45981862,48.271832622,492.0,492.0,,860.0,,950.0,,917.0
A2350200,A235020001,2007-10-02,7.45981862,48.271832622,,481.0,,844.0,,876.0,,860.0
A2350200,A235020001,2007-10-03,7.45981862,48.271832622,,481.0,,798.0,,876.0,,839.0
A2350200,A235020001,2007-10-04,7.45981862,48.271832622,,473.0,,716.0,,822.0,,778.0
A2350200,A235020001,2007-10-05,7.45981862,48.271832622,,458.0,,581.0,,723.0,,676.0
A2350200,A235020001,2007-10-06,7.45981862,48.271832622,,426.0,,,,581.0,,
A2350200,A235020001,2007-10-07,7.45981862,48.271832622,,402.0,,,,478.0,,
A2350200,A235020001,2007-10-08,7.45981862,48.271832622,,425.0,,,,578.0,,
A2350200,A235020001,2007-10-09,7.45981862,48.271832622,,426.0,,553.0,,583.0,,571.0
A2350200,A235020001,2007-10-10,7.45981862,48.271832622,,435.0,,578.0,,622.0,,611.0
A2350200,A235020001,2007-10-11,7.45981862,48.271832622,,442.0,,549.0,,653.0,,619.0
A2350200,A235020001,2007-10-12,7.45981862,48.271832622,,423.0,,513.0,,569.0,,540.0
A2350200,A235020001,2007-10-13,7.45981862,48.271832622,,420.0,,517.0,,556.0,,537.0
A2350200,A235020001,2007-10-14,7.45981862,48.271832622,,423.0,,517.0,,569.0,,542.0
A2350200,A235020001,2007-10-15,7.45981862,48.271832622,,423.0,,517.0,,569.0,,547.0
A2350200,A235020001,2007-10-16,7.45981862,48.271832622,,429.0,,534.0,,596.0,,567.0
A2350200,A235020001,2007-10-17,7.45981862,48.271832622,,434.0,,499.0,,618.0,,558.0
A2350200,A235020001,2007-10-18,7.45981862,48.271832622,,442.0,,529.0,,653.0,,600.0
A2350200,A235020001,2007-10-19,7.45981862,48.271832622,,414.0,,502.0,,529.0,,512.0
A2350200,A235020001,2007-10-20,7.45981862,48.271832622,,409.0,,,,508.0,,
A2350200,A235020001,2007-10-21,7.45981862,48.271832622,,400.0,,,,,,
A2350200,A235020001,2007-10-22,7.45981862,48.271832622,,420.0,,,,556.0,,
A2350200,A235020001,2007-10-23,7.45981862,48.271832622,,412.0,,489.0,,523.0,,505.0
A2350200,A235020001,2007-10-24,7.45981862,48.271832622,,405.0,,473.0,,489.0,,479.0
A2350200,A235020001,2007-10-25,7.45981862,48.271832622,,405.0,,483.0,,491.0,,487.0
A2350200,A235020001,2007-10-26,7.45981862,48.271832622,,404.0,,,,486.0,,
A2350200,A235020001,2007-10-27,7.45981862,48.271832622,,375.0,,,,,,
A2350200,A235020001,2007-10-28,7.45981862,48.271832622,,369.0,,,,,,
A2350200,A235020001,2007-10-29,7.45981862,48.271832622,,375.0,,,,,,
A2350200,A235020001,2007-10-30,7.45981862,48.271832622,,369.0,,,,,,
A2350200,A235020001,2007-10-31,7.45981862,48.271832622,,371.0,,,,,,
A2350200,A235020001,2007-11-01,7.45981862,48.271832622,879.0,377.0,,,,,,
A2350200,A235020001,2007-11-02,7.45981862,48.271832622,,376.0,,,,,,
A2350200,A235020001,2007-11-03,7.45981862,48.271832622,,371.0,,,,,,
A2350200,A235020001,2007-11-04,7.45981862,48.271832622,,368.0,,,,,,
A2350200,A235020001,2007-11-05,7.45981862,48.271832622,,381.0,,,,,,
A2350200,A235020001,2007-11-06,7.45981862,48.271832622,,368.0,,,,,,
A2350200,A235020001,2007-11-07,7.45981862,48.271832622,,367.0,,,,,,
A2350200,A235020001,2007-11-08,7.45981862,48.271832622,,430.0,,,,,,
A2350200,A235020001,2007-11-09,7.45981862,48.271832622,,542.0,,,,1526.0,,1173.0
A2350200,A235020001,2007-11-10,7.45981862,48.271832622,,722.0,,1106.0,,5094.0,,1883.0
A2350200,A235020001,2007-11-11,7.45981862,48.271832622,,879.0,,5094.0,,9728.0,,7561.0
A2350200,A235020001,2007-11-12,7.45981862,48.271832622,,845.0,,4877.0,,8647.0,,6718.0
A2350200,A235020001,2007-11-13,7.45981862,48.271832622,,714.0,,3993.0,,4877.0,,4284.0
A2350200,A235020001,2007-11-14,7.45981862,48.271832622,,732.0,,4266.0,,5369.0,,4904.0
A2350200,A235020001,2007-11-15,7.45981862,48.271832622,,698.0,,3540.0,,4458.0,,3951.0
A2350200,A235020001,2007-11-16,7.45981862,48.271832622,,653.0,,2967.0,,3540.0,,3276.0
A2350200,A235020001,2007-11-17,7.45981862,48.271832622,,624.0,,2761.0,,2967.0,,2850.0
A2350200,A235020001,2007-11-18,7.45981862,48.271832622,,612.0,,2593.0,,2761.0,,2674.0
A2350200,A235020001,2007-11-19,7.45981862,48.271832622,,614.0,,2511.0,,2792.0,,2647.0
A2350200,A235020001,2007-11-20,7.45981862,48.271832622,,598.0,,1943.0,,2511.0,,2219.0
A2350200,A235020001,2007-11-21,7.45981862,48.271832622,,588.0,,1922.0,,2321.0,,2070.0
A2350200,A235020001,2007-11-22,7.45981862,48.271832622,,621.0,,2147.0,,2919.0,,2498.0
A2350200,A235020001,2007-11-23,7.45981862,48.271832622,,727.0,,2520.0,,5233.0,,3832.0
A2350200,A235020001,2007-11-24,7.45981862,48.271832622,,708.0,,3851.0,,4707.0,,4152.0
A2350200,A235020001,2007-11-25,7.45981862,48.271832622,,676.0,,3770.0,,4013.0,,3880.0
A2350200,A235020001,2007-11-26,7.45981862,48.271832622,,675.0,,3541.0,,3993.0,,3733.0
A2350200,A235020001,2007-11-27,7.45981862,48.271832622,,653.0,,2991.0,,3546.0,,3348.0
A2350200,A235020001,2007-11-28,7.45981862,48.271832622,,631.0,,2855.0,,3100.0,,2994.0
A2350200,A235020001,2007-11-29,7.45981862,48.271832622,,617.0,,2538.0,,2855.0,,2725.0
A2350200,A235020001,2007-11-30,7.45981862,48.271832622,,632.0,,2669.0,,3120.0,,2845.0
A2350200,A235020001,2007-12-01,7.45981862,48.271832622,1139.0,645.0,1769.0,2647.0,19560.0,3384.0,6553.0,2853.0
A2350200,A235020001,2007-12-02,7.45981862,48.271832622,,704.0,,2919.0,,4609.0,,3883.0
A2350200,A235020001,2007-12-03,7.45981862,48.271832622,,891.0,,4439.0,,10112.0,,8253.0
A2350200,A235020001,2007-12-04,7.45981862,48.271832622,,943.0,,9305.0,,11776.0,,10427.0
A2350200,A235020001,2007-12-05,7.45981862,48.271832622,,866.0,,7619.0,,9305.0,,8458.0
A2350200,A235020001,2007-12-06,7.45981862,48.271832622,,845.0,,6319.0,,8655.0,,7046.0
A2350200,A235020001,2007-12-07,7.45981862,48.271832622,,894.0,,8655.0,,10208.0,,9460.0
A2350200,A235020001,2007-12-08,7.45981862,48.271832622,,961.0,,9247.0,,12440.0,,11318.0
A2350200,A235020001,2007-12-09,7.45981862,48.271832622,,950.0,,10856.0,,12000.0,,11496.0
A2350200,A235020001,2007-12-10,7.45981862,48.271832622,,1137.0,,10784.0,,19465.0,,14459.0
A2350200,A235020001,2007-12-11,7.45981862,48.271832622,,1139.0,,17544.0,,19560.0,,19151.0
A2350200,A235020001,2007-12-12,7.45981862,48.271832622,,1089.0,,12752.0,,17544.0,,15035.0
A2350200,A235020001,2007-12-13,7.45981862,48.271832622,,969.0,,9480.0,,12752.0,,10960.0
A2350200,A235020001,2007-12-14,7.45981862,48.271832622,,871.0,,7849.0,,9480.0,,8540.0
A2350200,A235020001,2007-12-15,7.45981862,48.271832622,,818.0,,6817.0,,7849.0,,7316.0
A2350200,A235020001,2007-12-16,7.45981862,48.271832622,,784.0,,5879.0,,6817.0,,6336.0
A2350200,A235020001,2007-12-17,7.45981862,48.271832622,,751.0,,5314.0,,5879.0,,5557.0
A2350200,A235020001,2007-12-18,7.45981862,48.271832622,,730.0,,4640.0,,5314.0,,4977.0
A2350200,A235020001,2007-12-19,7.45981862,48.271832622,,705.0,,4101.0,,4640.0,,4357.0
A2350200,A235020001,2007-12-20,7.45981862,48.271832622,,680.0,,3776.0,,4101.0,,3909.0
A2350200,A235020001,2007-12-21,7.45981862,48.271832622,,664.0,,3541.0,,3776.0,,3659.0
A2350200,A235020001,2007-12-22,7.45981862,48.271832622,,653.0,,3254.0,,3541.0,,3413.0
A2350200,A235020001,2007-12-23,7.45981862,48.271832622,,639.0,,2916.0,,3254.0,,3080.0
A2350200,A235020001,2007-12-24,7.45981862,48.271832622,,621.0,,2764.0,,2916.0,,2807.0
A2350200,A235020001,2007-12-25,7.45981862,48.271832622,,624.0,,2738.0,,2973.0,,2843.0
A2350200,A235020001,2007-12-26,7.45981862,48.271832622,,632.0,,2402.0,,3120.0,,2777.0
A2350200,A235020001,2007-12-27,7.45981862,48.271832622,,592.0,,2038.0,,2402.0,,2184.0
A2350200,A235020001,2007-12-28,7.45981862,48.271832622,,572.0,,1776.0,,2038.0,,1904.0
A2350200,A235020001,2007-12-29,7.45981862,48.271832622,,607.0,,1769.0,,2663.0,,1962.0
A2350200,A235020001,2007-12-30,7.45981862,48.271832622,,621.0,,2354.0,,2919.0,,2647.0
A2350200,A235020001,2007-12-31,7.45981862,48.271832622,,590.0,,1874.0,,2354.0,,2077.0
A2350200,A235020001,2008-01-01,7.45981862,48.271832622,923.0,563.0,1543.0,1721.0,11136.0,1874.0,4481.0,1780.0
A2350200,A235020001,2008-01-02,7.45981862,48.271832622,,554.0,,1613.0,,1721.0,,1667.0
A2350200,A235020001,2008-01-03,7.45981862,48.271832622,,547.0,,1575.0,,1613.0,,1587.0
A2350200,A235020001,2008-01-04,7.45981862,48.271832622,,546.0,,1543.0,,1588.0,,1562.0
A2350200,A235020001,2008-01-05,7.45981862,48.271832622,,679.0,,1588.0,,4076.0,,2365.0
A2350200,A235020001,2008-01-06,7.45981862,48.271832622,,795.0,,4076.0,,7150.0,,6341.0
A2350200,A235020001,2008-01-07,7.45981862,48.271832622,,923.0,,5857.0,,11136.0,,8680.0
A2350200,A235020001,2008-01-08,7.45981862,48.271832622,,862.0,,8042.0,,9196.0,,8555.0
A2350200,A235020001,2008-01-09,7.45981862,48.271832622,,825.0,,7460.0,,8042.0,,7697.0
A2350200,A235020001,2008-01-10,7.45981862,48.271832622,,805.0,,6575.0,,7460.0,,7084.0
A2350200,A235020001,2008-01-11,7.45981862,48.271832622,,776.0,,5842.0,,6575.0,,6177.0
A2350200,A235020001,2008-01-12,7.45981862,48.271832622,,749.0,,5057.0,,5842.0,,5479.0
A2350200,A235020001,2008-01-13,7.45981862,48.271832622,,721.0,,4422.0,,5057.0,,4696.0
A2350200,A235020001,2008-01-14,7.45981862,48.271832622,,696.0,,4029.0,,4422.0,,4226.0
A2350200,A235020001,2008-01-15,7.45981862,48.271832622,,677.0,,3718.0,,4029.0,,3847.0
A2350200,A235020001,2008-01-16,7.45981862,48.271832622,,661.0,,3505.0,,3718.0,,3626.0
A2350200,A235020001,2008-01-17,7.45981862,48.271832622,,674.0,,3404.0,,3963.0,,3486.0
A2350200,A235020001,2008-01-18,7.45981862,48.271832622,,731.0,,3963.0,,5341.0,,4652.0
A2350200,A235020001,2008-01-19,7.45981862,48.271832622,,684.0,,3640.0,,4176.0,,3900.0
A2350200,A235020001,2008-01-20,7.45981862,48.271832622,,658.0,,3391.0,,3640.0,,3495.0
A2350200,A235020001,2008-01-21,7.45981862,48.271832622,,659.0,,3343.0,,3670.0,,3396.0
A2350200,A235020001,2008-01-22,7.45981862,48.271832622,,806.0,,3670.0,,7480.0,,6256.0
A2350200,A235020001,2008-01-23,7.45981862,48.271832622,,771.0,,5753.0,,6430.0,,6034.0
A2350200,A235020001,2008-01-24,7.45981862,48.271832622,,746.0,,5281.0,,5753.0,,5532.0
A2350200,A235020001,2008-01-25,7.45981862,48.271832622,,729.0,,4691.0,,5281.0,,4986.0
A2350200,A235020001,2008-01-26,7.45981862,48.271832622,,707.0,,4236.0,,4691.0,,4438.0
A2350200,A235020001,2008-01-27,7.45981862,48.271832622,,687.0,,3870.0,,4236.0,,4053.0
A2350200,A235020001,2008-01-28,7.45981862,48.271832622,,669.0,,3571.0,,3870.0,,3721.0
A2350200,A235020001,2008-01-29,7.45981862,48.271832622,,654.0,,3301.0,,3571.0,,3427.0
A2350200,A235020001,2008-01-30,7.45981862,48.271832622,,641.0,,3082.0,,3301.0,,3191.0
A2350200,A235020001,2008-01-31,7.45981862,48.271832622,,630.0,,2919.0,,3082.0,,2989.0
A2350200,A235020001,2008-02-01,7.45981862,48.271832622,873.0,751.0,1222.0,2952.0,9536.0,5880.0,2977.0,3650.0
A2350200,A235020001,2008-02-02,7.45981862,48.271832622,,771.0,,4172.0,,6430.0,,5149.0
A2350200,A235020001,2008-02-03,7.45981862,48.271832622,,684.0,,3623.0,,4172.0,,3853.0
A2350200,A235020001,2008-02-04,7.45981862,48.271832622,,657.0,,3559.0,,3623.0,,3587.0
A2350200,A235020001,2008-02-05,7.45981862,48.271832622,,654.0,,3384.0,,3569.0,,3463.0
A2350200,A235020001,2008-02-06,7.45981862,48.271832622,,873.0,,3569.0,,9536.0,,6219.0
A2350200,A235020001,2008-02-07,7.45981862,48.271832622,,774.0,,5597.0,,6512.0,,5952.0
A2350200,A235020001,2008-02-08,7.45981862,48.271832622,,740.0,,5063.0,,5597.0,,5330.0
A2350200,A235020001,2008-02-09,7.45981862,48.271832622,,721.0,,4556.0,,5063.0,,4805.0
A2350200,A235020001,2008-02-10,7.45981862,48.271832622,,702.0,,4176.0,,4556.0,,4360.0
A2350200,A235020001,2008-02-11,7.45981862,48.271832622,,684.0,,3810.0,,4176.0,,3993.0
A2350200,A235020001,2008-02-12,7.45981862,48.271832622,,666.0,,3450.0,,3810.0,,3628.0
A2350200,A235020001,2008-02-13,7.45981862,48.271832622,,648.0,,3137.0,,3450.0,,3294.0
A2350200,A235020001,2008-02-14,7.45981862,48.271832622,,633.0,,2853.0,,3137.0,,2993.0
A2350200,A235020001,2008-02-15,7.45981862,48.271832622,,617.0,,2560.0,,2853.0,,2711.0
A2350200,A235020001,2008-02-16,7.45981862,48.271832622,,601.0,,2247.0,,2560.0,,2404.0
A2350200,A235020001,2008-02-17,7.45981862,48.271832622,,584.0,,1997.0,,2247.0,,2117.0
A2350200,A235020001,2008-02-18,7.45981862,48.271832622,,570.0,,1895.0,,1997.0,,1936.0
A2350200,A235020001,2008-02-19,7.45981862,48.271832622,,564.0,,1824.0,,1895.0,,1848.0
A2350200,A235020001,2008-02-20,7.45981862,48.271832622,,563.0,,1818.0,,1863.0,,1837.0
A2350200,A235020001,2008-02-21,7.45981862,48.271832622,,564.0,,1742.0,,1886.0,,1836.0
A2350200,A235020001,2008-02-22,7.45981862,48.271832622,,555.0,,1516.0,,1742.0,,1629.0
A2350200,A235020001,2008-02-23,7.45981862,48.271832622,,541.0,,1389.0,,1516.0,,1437.0
A2350200,A235020001,2008-02-24,7.45981862,48.271832622,,533.0,,1272.0,,1389.0,,1340.0
A2350200,A235020001,2008-02-25,7.45981862,48.271832622,,525.0,,1222.0,,1272.0,,1232.0
A2350200,A235020001,2008-02-26,7.45981862,48.271832622,,545.0,,1227.0,,1577.0,,1256.0
A2350200,A235020001,2008-02-27,7.45981862,48.271832622,,573.0,,1420.0,,2049.0,,1759.0
A2350200,A235020001,2008-02-28,7.45981862,48.271832622,,535.0,,1222.0,,1420.0,,1280.0
A2350200,A235020001,2008-02-29,7.45981862,48.271832622,,564.0,,1224.0,,1889.0,,1449.0
A2350200,A235020001,2008-03-01,7.45981862,48.271832622,998.0,905.0,1889.0,1889.0,13920.0,10560.0,6014.0,6368.0
A2350200,A235020001,2008-03-02,7.45981862,48.271832622,,770.0,,4915.0,,6410.0,,5487.0
A2350200,A235020001,2008-03-03,7.45981862,48.271832622,,750.0,,4744.0,,5857.0,,4989.0
A2350200,A235020001,2008-03-04,7.45981862,48.271832622,,750.0,,4771.0,,5857.0,,5301.0
A2350200,A235020001,2008-03-05,7.45981862,48.271832622,,740.0,,4755.0,,5574.0,,5054.0
A2350200,A235020001,2008-03-06,7.45981862,48.271832622,,709.0,,4417.0,,4755.0,,4602.0
A2350200,A235020001,2008-03-07,7.45981862,48.271832622,,696.0,,4185.0,,4417.0,,4237.0
A2350200,A235020001,2008-03-08,7.45981862,48.271832622,,684.0,,3872.0,,4185.0,,4083.0
A2350200,A235020001,2008-03-09,7.45981862,48.271832622,,670.0,,3565.0,,3891.0,,3793.0
A2350200,A235020001,2008-03-10,7.45981862,48.271832622,,664.0,,3486.0,,3770.0,,3546.0
A2350200,A235020001,2008-03-11,7.45981862,48.271832622,,669.0,,3343.0,,3871.0,,3577.0
A2350200,A235020001,2008-03-12,7.45981862,48.271832622,,942.0,,3445.0,,11744.0,,6965.0
A2350200,A235020001,2008-03-13,7.45981862,48.271832622,,806.0,,6520.0,,7480.0,,6776.0
A2350200,A235020001,2008-03-14,7.45981862,48.271832622,,812.0,,6541.0,,7660.0,,7175.0
A2350200,A235020001,2008-03-15,7.45981862,48.271832622,,790.0,,6459.0,,7000.0,,6785.0
A2350200,A235020001,2008-03-16,7.45981862,48.271832622,,781.0,,5999.0,,6730.0,,6356.0
A2350200,A235020001,2008-03-17,7.45981862,48.271832622,,799.0,,5884.0,,7270.0,,6257.0
A2350200,A235020001,2008-03-18,7.45981862,48.271832622,,753.0,,5094.0,,5946.0,,5569.0
A2350200,A235020001,2008-03-19,7.45981862,48.271832622,,722.0,,4770.0,,5094.0,,4875.0
A2350200,A235020001,2008-03-20,7.45981862,48.271832622,,710.0,,4262.0,,4770.0,,4497.0
A2350200,A235020001,2008-03-21,7.45981862,48.271832622,,998.0,,4257.0,,13920.0,,9169.0
A2350200,A235020001,2008-03-22,7.45981862,48.271832622,,888.0,,8739.0,,10031.0,,9368.0
A2350200,A235020001,2008-03-23,7.45981862,48.271832622,,848.0,,7373.0,,8739.0,,7988.0
A2350200,A235020001,2008-03-24,7.45981862,48.271832622,,802.0,,6693.0,,7373.0,,6912.0
A2350200,A235020001,2008-03-25,7.45981862,48.271832622,,780.0,,6138.0,,6693.0,,6531.0
A2350200,A235020001,2008-03-26,7.45981862,48.271832622,,774.0,,5640.0,,6520.0,,5992.0
A2350200,A235020001,2008-03-27,7.45981862,48.271832622,,766.0,,5667.0,,6296.0,,5974.0
A2350200,A235020001,2008-03-28,7.45981862,48.271832622,,762.0,,5803.0,,6175.0,,5913.0
A2350200,A235020001,2008-03-29,7.45981862,48.271832622,,801.0,,6175.0,,7326.0,,6927.0
A2350200,A235020001,2008-03-30,7.45981862,48.271832622,,822.0,,7326.0,,7960.0,,7707.0
A2350200,A235020001,2008-03-31,7.45981862,48.271832622,,818.0,,7327.0,,7840.0,,7670.0
A2350200,A235020001,2008-04-01,7.45981862,48.271832622,1099.0,801.0,3506.0,6443.0,17960.0,7327.0,6584.0,6965.0
A2350200,A235020001,2008-04-02,7.45981862,48.271832622,,771.0,,5733.0,,6443.0,,6094.0
A2350200,A235020001,2008-04-03,7.45981862,48.271832622,,745.0,,5009.0,,5733.0,,5371.0
A2350200,A235020001,2008-04-04,7.45981862,48.271832622,,719.0,,4339.0,,5009.0,,4655.0
A2350200,A235020001,2008-04-05,7.45981862,48.271832622,,705.0,,4175.0,,4636.0,,4297.0
A2350200,A235020001,2008-04-06,7.45981862,48.271832622,,702.0,,4094.0,,4557.0,,4243.0
A2350200,A235020001,2008-04-07,7.45981862,48.271832622,,689.0,,3757.0,,4277.0,,4043.0
A2350200,A235020001,2008-04-08,7.45981862,48.271832622,,663.0,,3506.0,,3757.0,,3575.0
A2350200,A235020001,2008-04-09,7.45981862,48.271832622,,790.0,,3559.0,,7000.0,,4842.0
A2350200,A235020001,2008-04-10,7.45981862,48.271832622,,823.0,,6550.0,,7985.0,,7317.0
A2350200,A235020001,2008-04-11,7.45981862,48.271832622,,1099.0,,7985.0,,17960.0,,11085.0
A2350200,A235020001,2008-04-12,7.45981862,48.271832622,,1035.0,,13108.0,,15404.0,,14197.0
A2350200,A235020001,2008-04-13,7.45981862,48.271832622,,978.0,,10701.0,,13108.0,,11827.0
A2350200,A235020001,2008-04-14,7.45981862,48.271832622,,909.0,,8913.0,,10701.0,,9791.0
A2350200,A235020001,2008-04-15,7.45981862,48.271832622,,854.0,,7713.0,,8913.0,,8310.0
A2350200,A235020001,2008-04-16,7.45981862,48.271832622,,814.0,,6746.0,,7713.0,,7182.0
A2350200,A235020001,2008-04-17,7.45981862,48.271832622,,782.0,,6030.0,,6746.0,,6359.0
A2350200,A235020001,2008-04-18,7.45981862,48.271832622,,756.0,,5606.0,,6030.0,,5912.0
A2350200,A235020001,2008-04-19,7.45981862,48.271832622,,749.0,,4661.0,,5830.0,,5370.0
A2350200,A235020001,2008-04-20,7.45981862,48.271832622,,706.0,,3990.0,,4661.0,,4271.0
A2350200,A235020001,2008-04-21,7.45981862,48.271832622,,758.0,,3851.0,,6070.0,,4261.0
A2350200,A235020001,2008-04-22,7.45981862,48.271832622,,804.0,,6070.0,,7423.0,,6809.0
A2350200,A235020001,2008-04-23,7.45981862,48.271832622,,847.0,,7240.0,,8710.0,,7798.0
A2350200,A235020001,2008-04-24,7.45981862,48.271832622,,846.0,,8140.0,,8676.0,,8489.0
A2350200,A235020001,2008-04-25,7.45981862,48.271832622,,842.0,,7498.0,,8560.0,,8234.0
A2350200,A235020001,2008-04-26,7.45981862,48.271832622,,807.0,,6116.0,,7498.0,,6864.0
A2350200,A235020001,2008-04-27,7.45981862,48.271832622,,760.0,,5233.0,,6116.0,,5780.0
A2350200,A235020001,2008-04-28,7.45981862,48.271832622,,732.0,,4989.0,,5369.0,,5189.0
A2350200,A235020001,2008-04-29,7.45981862,48.271832622,,718.0,,3956.0,,5002.0,,4536.0
A2350200,A235020001,2008-04-30,7.45981862,48.271832622,,676.0,,3682.0,,4013.0,,3847.0
A2350200,A235020001,2008-05-01,7.45981862,48.271832622,744.0,660.0,,3125.0,,3682.0,,3496.0
A2350200,A235020001,2008-05-02,7.45981862,48.271832622,,635.0,,2763.0,,3181.0,,2979.0
A2350200,A235020001,2008-05-03,7.45981862,48.271832622,,613.0,,2282.0,,2774.0,,2597.0
A2350200,A235020001,2008-05-04,7.45981862,48.271832622,,586.0,,1915.0,,2282.0,,2099.0
A2350200,A235020001,2008-05-05,7.45981862,48.271832622,,566.0,,1581.0,,1915.0,,1745.0
A2350200,A235020001,2008-05-06,7.45981862,48.271832622,,545.0,,1443.0,,1581.0,,1492.0
A2350200,A235020001,2008-05-07,7.45981862,48.271832622,,537.0,,1296.0,,1443.0,,1386.0
A2350200,A235020001,2008-05-08,7.45981862,48.271832622,,528.0,,1160.0,,1296.0,,1228.0
A2350200,A235020001,2008-05-09,7.45981862,48.271832622,,525.0,,801.0,,1271.0,,1091.0
A2350200,A235020001,2008-05-10,7.45981862,48.271832622,,484.0,,754.0,,896.0,,826.0
A2350200,A235020001,2008-05-11,7.45981862,48.271832622,,465.0,,692.0,,768.0,,743.0
A2350200,A235020001,2008-05-12,7.45981862,48.271832622,,459.0,,694.0,,727.0,,713.0
A2350200,A235020001,2008-05-13,7.45981862,48.271832622,,454.0,,662.0,,706.0,,684.0
A2350200,A235020001,2008-05-14,7.45981862,48.271832622,,445.0,,636.0,,666.0,,657.0
A2350200,A235020001,2008-05-15,7.45981862,48.271832622,,438.0,,618.0,,636.0,,625.0
A2350200,A235020001,2008-05-16,7.45981862,48.271832622,,434.0,,592.0,,618.0,,605.0
A2350200,A235020001,2008-05-17,7.45981862,48.271832622,,431.0,,583.0,,605.0,,591.0
A2350200,A235020001,2008-05-18,7.45981862,48.271832622,,474.0,,605.0,,828.0,,692.0
A2350200,A235020001,2008-05-19,7.45981862,48.271832622,,461.0,,598.0,,740.0,,656.0
A2350200,A235020001,2008-05-20,7.45981862,48.271832622,,429.0,,495.0,,598.0,,546.0
A2350200,A235020001,2008-05-21,7.45981862,48.271832622,,406.0,,482.0,,495.0,,484.0
A2350200,A235020001,2008-05-22,7.45981862,48.271832622,,404.0,,484.0,,486.0,,485.0
A2350200,A235020001,2008-05-23,7.45981862,48.271832622,,404.0,,,,486.0,,
A2350200,A235020001,2008-05-24,7.45981862,48.271832622,,416.0,,,,,,
A2350200,A235020001,2008-05-25,7.45981862,48.271832622,,497.0,,,,999.0,,753.0
A2350200,A235020001,2008-05-26,7.45981862,48.271832622,,432.0,,,,608.0,,
A2350200,A235020001,2008-05-27,7.45981862,48.271832622,,402.0,,,,,,
A2350200,A235020001,2008-05-28,7.45981862,48.271832622,,385.0,,,,,,
A2350200,A235020001,2008-05-29,7.45981862,48.271832622,,391.0,,,,,,
A2350200,A235020001,2008-05-30,7.45981862,48.271832622,,534.0,,,,1397.0,,
A2350200,A235020001,2008-05-31,7.45981862,48.271832622,,744.0,,1172.0,,6762.0,,2874.0
A2350200,A235020001,2008-06-01,7.45981862,48.271832622,631.0,631.0,,1702.0,,3665.0,,2385.0
A2350200,A235020001,2008-06-02,7.45981862,48.271832622,,507.0,,1164.0,,1702.0,,1385.0
A2350200,A235020001,2008-06-03,7.45981862,48.271832622,,508.0,,1051.0,,1713.0,,1192.0
A2350200,A235020001,2008-06-04,7.45981862,48.271832622,,496.0,,1119.0,,1568.0,,1271.0
A2350200,A235020001,2008-06-05,7.45981862,48.271832622,,551.0,,1065.0,,2238.0,,1614.0
A2350200,A235020001,2008-06-06,7.45981862,48.271832622,,512.0,,1236.0,,1761.0,,1434.0
A2350200,A235020001,2008-06-07,7.45981862,48.271832622,,466.0,,1141.0,,1255.0,,1219.0
A2350200,A235020001,2008-06-08,7.45981862,48.271832622,,460.0,,981.0,,1199.0,,1106.0
A2350200,A235020001,2008-06-09,7.45981862,48.271832622,,441.0,,846.0,,1036.0,,966.0
A2350200,A235020001,2008-06-10,7.45981862,48.271832622,,428.0,,793.0,,941.0,,879.0
