code_site,libelle_site,type_site,coordonnee_x_site,coordonnee_y_site,code_projection,longitude_site,latitude_site,altitude_site,code_systeme_alti_site,statut_site,influence_generale_site,code_entite_hydro_site,code_troncon_hydro_site,code_commune_site,code_zone_hydro_site,libelle_commune,code_departement,code_region,libelle_region,code_cours_eau,libelle_cours_eau,uri_cours_eau,commentaire_influence_generale_site,commentaire_site,libelle_departement
23020001,La rivière Case-Navire à Schœlcher [Anse Madame],STANDARD,704623.7801852,1616985.7690844,39,-61.100287937,14.618484551,,,1.0,0.0,230-0730,23020730,['97229'],2302,['SCHŒLCHER'],['972'],['02'],['MARTINIQUE'],230-0730,Rivière Case-Navire,http://id.eaufrance.fr/CEA/230-0730,,,['MARTINIQUE']
23020002,La rivière Case-Navire à Schœlcher [Fond Rousseau],STANDARD,704875.0,1617875.0,39,-61.097887359,14.626501082,,,1.0,0.0,230-0730,23020730,['97229'],2302,['SCHŒLCHER'],['972'],['02'],['MARTINIQUE'],230-0730,Rivière Case-Navire,http://id.eaufrance.fr/CEA/230-0730,,,['MARTINIQUE']
23020003,La rivière Case-Navire à Schœlcher [case navire],STANDARD,704649.419555,1616916.1313375,39,-61.100055406,14.617853328,,,1.0,3.0,230-0730,23020730,['97229'],2302,['SCHŒLCHER'],['972'],['02'],['MARTINIQUE'],230-0730,Rivière Case-Navire,http://id.eaufrance.fr/CEA/230-0730,,,['MARTINIQUE']
23160001,La rivière Fond Capot à Bellefontaine [fond-capot],STANDARD,-6380453.5355413,5950051.4285718,26,-61.163730513,14.681282185,,,1.0,1.0,23160850,23160850,['97234'],2316,['BELLEFONTAINE'],['972'],['02'],['MARTINIQUE'],23160850,Rivière Fond Capot,http://id.eaufrance.fr/CEA/23160850,,,['MARTINIQUE']
23200001,La rivière du Carbet à Fonds-Saint-Denis [fond mascret],STANDARD,700103.7158485,1629235.276557,39,-61.141301418,14.729517849,,,1.0,1.0,232-1600,23201600,['97208'],2320,['FONDS-SAINT-DENIS'],['972'],['02'],['MARTINIQUE'],232-1600,Rivière du Carbet,http://id.eaufrance.fr/CEA/232-1600,,,['MARTINIQUE']
23220001,La rivière du Carbet au Carbet [Fond Baise],STANDARD,697125.0,1627600.0,39,-61.169082937,14.714960626,,,1.0,0.0,232-1600,23221600,['97204'],2322,['CARBET'],['972'],['02'],['MARTINIQUE'],232-1600,Rivière du Carbet,http://id.eaufrance.fr/CEA/232-1600,,,['MARTINIQUE']
23280001,La Roxelane à Saint-Pierre [Pecoul],STANDARD,697692.3136554,1632307.2828591,39,-61.163459122,14.757457549,,,1.0,1.0,232-0480,23280480,['97225'],2328,['SAINT-PIERRE'],['972'],['02'],['MARTINIQUE'],232-0480,la Roxelane,http://id.eaufrance.fr/CEA/232-0480,,,['MARTINIQUE']
23290001,La Roxelane à Saint-Pierre [Bourg Saint Pierre],STANDARD,696316.2679957,1631374.2629399,39,-61.176308059,14.749127233,,,1.0,0.0,232-0480,23290480,['97225'],2329,['SAINT-PIERRE'],['972'],['02'],['MARTINIQUE'],232-0480,la Roxelane,http://id.eaufrance.fr/CEA/232-0480,,,['MARTINIQUE']
24020001,La rivière du Longvilliers au Lamentin [Balleu],STANDARD,713643.5088685,1620423.8633081,39,-61.016305292,14.648854081,,,1.0,0.0,240-0520,24020520,['97213'],2402,['LAMENTIN'],['972'],['02'],['MARTINIQUE'],240-0520,Rivière du Longvilliers,http://id.eaufrance.fr/CEA/240-0520,,,['MARTINIQUE']
24020002,La rivière du Longvilliers [longvilliers] au Lamentin,STANDARD,-6371457.3129008,5932239.5749367,26,-61.009013544,14.636088193,,,1.0,1.0,240-0520,24020520,['97213'],2402,['LAMENTIN'],['972'],['02'],['MARTINIQUE'],240-0520,Rivière du Longvilliers,http://id.eaufrance.fr/CEA/240-0520,,,['MARTINIQUE']
24040001,La Gondeau au Lamentin [Pont de Gondeau],STANDARD,712837.7172983,1618604.09969,39,-61.023931232,14.632474171,,,1.0,1.0,24040310,24040310,['97213'],2404,['LAMENTIN'],['972'],['02'],['MARTINIQUE'],24040310,Gondeau,http://id.eaufrance.fr/CEA/24040310,,,['MARTINIQUE']
24140001,La Jambette à Fort-de-France [Jambette],STANDARD,711646.8583506,1618648.3590433,39,-61.034979423,14.632967635,,,1.0,1.0,24140430,24140430,['97209'],2414,['FORT-DE-FRANCE'],['972'],['02'],['MARTINIQUE'],24140430,la Jambette,http://id.eaufrance.fr/CEA/24140430,,,['MARTINIQUE']
24230001,La rivière Madame à Fort-de-France [Pont de Chaine],STANDARD,707751.9745528,1616836.6274911,39,-61.071269419,14.61689841,,,1.0,0.0,242-0430,24230430,['97209'],2423,['FORT-DE-FRANCE'],['972'],['02'],['MARTINIQUE'],242-0430,Rivière Madame,http://id.eaufrance.fr/CEA/242-0430,,,['MARTINIQUE']
24230002,La rivière Madame à Fort-de-France [Pont de la Cartonnerie],STANDARD,707657.0,1616656.0,39,-61.072165027,14.615273483,,,1.0,0.0,242-0430,24230430,['97209'],2423,['FORT-DE-FRANCE'],['972'],['02'],['MARTINIQUE'],242-0430,Rivière Madame,http://id.eaufrance.fr/CEA/242-0430,,,['MARTINIQUE']
25010001,La Lézarde à Gros-Morne [Palourde],STANDARD,710073.4589938,1627860.3217084,39,-61.048843648,14.716331664,,,1.0,0.0,25010670,25010670,['97212'],2501,['GROS-MORNE'],['972'],['02'],['MARTINIQUE'],25010670,La Lézarde,http://id.eaufrance.fr/CEA/25010670,,,['MARTINIQUE']
25030001,La Lézarde à Gros-Morne [Lézarde 2],STANDARD,711740.2598015,1627125.3416332,39,-61.033428439,14.709559449,,,1.0,0.0,25--1480,25031480,['97212'],2503,['GROS-MORNE'],['972'],['02'],['MARTINIQUE'],25--1480,La Lézarde,http://id.eaufrance.fr/CEA/25--1480,,,['MARTINIQUE']
25030002,La Lézarde à Gros-Morne [rd-15-b- Lezarde],STANDARD,712524.6881274,1626448.3951476,39,-61.026200998,14.703380604,,,1.0,1.0,25--1480,25031480,['97212'],2503,['GROS-MORNE'],['972'],['02'],['MARTINIQUE'],25--1480,La Lézarde,http://id.eaufrance.fr/CEA/25--1480,,,['MARTINIQUE']
25030003,La Lézarde à Gros-Morne [Tronc commun],STANDARD,712922.6091812,1626149.6397274,39,-61.022531224,14.700649554,,,1.0,1.0,25--1480,25031480,['97212'],2503,['GROS-MORNE'],['972'],['02'],['MARTINIQUE'],25--1480,La Lézarde,http://id.eaufrance.fr/CEA/25--1480,,,['MARTINIQUE']
25040001,La rivière Petite Lézarde à Gros-Morne [Saint Maurice],STANDARD,716053.4683722,1623443.9180601,39,-60.993689841,14.675951231,,,1.0,0.0,25040860,25040860,['97212'],2504,['GROS-MORNE'],['972'],['02'],['MARTINIQUE'],25040860,Rivière Petite Lézarde,http://id.eaufrance.fr/CEA/25040860,,,['MARTINIQUE']
25110001,La rivière Blanche à Fort-de-France [Pont de l'Alma],STANDARD,705377.4067217,1626558.3809563,39,-61.09254523,14.704929928,,,1.0,0.0,251-1080,25111080,['97209'],2511,['FORT-DE-FRANCE'],['972'],['02'],['MARTINIQUE'],251-1080,Rivière Blanche,http://id.eaufrance.fr/CEA/251-1080,,,['MARTINIQUE']
25110002,La rivière Blanche à Fort-de-France [Alma],STANDARD,705225.0,1626650.0,39,-61.093952971,14.705769475,,,1.0,0.0,251-1080,25111080,['97209'],2511,['FORT-DE-FRANCE'],['972'],['02'],['MARTINIQUE'],251-1080,Rivière Blanche,http://id.eaufrance.fr/CEA/251-1080,,,['MARTINIQUE']
25120001,La rivière Blanche à Saint-Joseph [Bouliki],STANDARD,707436.4888441,1626357.9151875,39,-61.073444949,14.702960368,,,1.0,0.0,251-1080,25121080,['97224'],2512,['SAINT-JOSEPH'],['972'],['02'],['MARTINIQUE'],251-1080,Rivière Blanche,http://id.eaufrance.fr/CEA/251-1080,,,['MARTINIQUE']
25120002,La rivière Blanche à Saint-Joseph [Bouliki aval],STANDARD,707953.0050804,1625993.868812,39,-61.068678697,14.69963084,,,1.0,0.0,251-1080,25121080,['97224'],2512,['SAINT-JOSEPH'],['972'],['02'],['MARTINIQUE'],251-1080,Rivière Blanche,http://id.eaufrance.fr/CEA/251-1080,,,['MARTINIQUE']
25120003,La rivière Blanche à Saint-Joseph [aval prise SICSM],STANDARD,711540.3027816,1623920.0469168,39,-61.03554371,14.68061176,,,1.0,0.0,251-1080,25121080,['97224'],2512,['SAINT-JOSEPH'],['972'],['02'],['MARTINIQUE'],251-1080,Rivière Blanche,http://id.eaufrance.fr/CEA/251-1080,,,['MARTINIQUE']
25120004,La rivière Blanche à Saint-Joseph [pt-de-riv-blanche],STANDARD,710600.66016,1624413.6550813,39,-61.044226351,14.685145736,,,1.0,1.0,251-1080,25121080,['97224'],2512,['SAINT-JOSEPH'],['972'],['02'],['MARTINIQUE'],251-1080,Rivière Blanche,http://id.eaufrance.fr/CEA/251-1080,,,['MARTINIQUE']
25140001,La rivière Blanche à Saint-Joseph [Fond Ferret],STANDARD,712900.0,1623400.0,39,-61.022964534,14.675805438,,,1.0,0.0,251-1080,25141080,['97224'],2514,['SAINT-JOSEPH'],['972'],['02'],['MARTINIQUE'],251-1080,Rivière Blanche,http://id.eaufrance.fr/CEA/251-1080,,,['MARTINIQUE']
25140002,La rivière Blanche à Saint-Joseph [Gué de Blanche],STANDARD,-6367410.8322377,5934630.5274395,26,-61.000468416,14.672180536,,,1.0,1.0,251-1080,25141080,['97224'],2514,['SAINT-JOSEPH'],['972'],['02'],['MARTINIQUE'],251-1080,Rivière Blanche,http://id.eaufrance.fr/CEA/251-1080,,,['MARTINIQUE']
25210001,La Lézarde au Lamentin [Pont RN1],STANDARD,716986.8200619,1617832.9806811,39,-60.985489727,14.62517646,,,1.0,0.0,25--1480,25211480,['97213'],2521,['LAMENTIN'],['972'],['02'],['MARTINIQUE'],25--1480,La Lézarde,http://id.eaufrance.fr/CEA/25--1480,,Levés topos réalisés en juin 2019: zéro d'échelle: Z=6.26m NGM clou de sauvegarde: Z=7.39m NGM,['MARTINIQUE']
25210002,La Lézarde au Lamentin [Pont de Mare],STANDARD,715575.0,1620750.0,39,-60.998352278,14.651647472,,,1.0,0.0,25--1480,25211480,['97213'],2521,['LAMENTIN'],['972'],['02'],['MARTINIQUE'],25--1480,La Lézarde,http://id.eaufrance.fr/CEA/25--1480,,,['MARTINIQUE']
25210003,La Lézarde au Lamentin [Pont du Soudon],STANDARD,716050.0,1620070.0,39,-60.993999657,14.645465054,,,1.0,0.0,25--1480,25211480,['97213'],2521,['LAMENTIN'],['972'],['02'],['MARTINIQUE'],25--1480,La Lézarde,http://id.eaufrance.fr/CEA/25--1480,,,['MARTINIQUE']
25210004,La Lézarde au Lamentin [Gué de la Désirade],STANDARD,715821.1168095,1622388.8200195,39,-60.995933352,14.666436069,,,1.0,1.0,25--1480,25211480,['97213'],2521,['LAMENTIN'],['972'],['02'],['MARTINIQUE'],25--1480,La Lézarde,http://id.eaufrance.fr/CEA/25--1480,,,['MARTINIQUE']
25210005,La Lézarde au Lamentin [pt-soudon],STANDARD,-6368848.8077513,5931409.6229925,26,-60.989598223,14.646475597,,,1.0,1.0,25--1480,25211480,['97213'],2521,['LAMENTIN'],['972'],['02'],['MARTINIQUE'],25--1480,La Lézarde,http://id.eaufrance.fr/CEA/25--1480,,,['MARTINIQUE']
25320001,au Lamentin [cote 45],STANDARD,719150.0,1619890.0,39,-60.965244359,14.643588774,,,1.0,0.0,25320270,25320270,['97213'],2532,['LAMENTIN'],['972'],['02'],['MARTINIQUE'],25320270,,http://id.eaufrance.fr/CEA/25320270,,,['MARTINIQUE']
25330001,La Petite Rivière au Lamentin [Brasserie Lorraine],STANDARD,718204.1076938,1617834.7372607,39,-60.97419328,14.625094369,,,1.0,0.0,253-0750,25330750,['97213'],2533,['LAMENTIN'],['972'],['02'],['MARTINIQUE'],253-0750,Petite Rivière,http://id.eaufrance.fr/CEA/253-0750,,Levés topos réalisés en juin 2019: échelle de 1m: zéro d'échelle: Z=8.48m NGM clou de sauvegarde: Z=9.50m NGM échelle de 3m: zéro d'échelle: Z=8.49m NGM clou de sauvegarde: Z=11.75m NGM,['MARTINIQUE']
25410001,La Lézarde au Lamentin [Ressource],STANDARD,716783.4458425,1616350.7831606,39,-60.987499011,14.611799759,,,1.0,0.0,25--1480,25411480,['97213'],2541,['LAMENTIN'],['972'],['02'],['MARTINIQUE'],25--1480,La Lézarde,http://id.eaufrance.fr/CEA/25--1480,,,['MARTINIQUE']
25420001,[Canal Mamin] au Lamentin,STANDARD,715969.6007451,1616994.9994109,39,-60.994998202,14.617685939,3.0,0.0,1.0,0.0,25420100,25420100,['97213'],2542,['LAMENTIN'],['972'],['02'],['MARTINIQUE'],25420100,,http://id.eaufrance.fr/CEA/25420100,,,['MARTINIQUE']
25430001,La Lézarde au Lamentin [pt-Spitz],STANDARD,715633.6252939,1615670.8203895,39,-60.998224292,14.605747482,,,1.0,1.0,25--1480,25431480,['97213'],2543,['LAMENTIN'],['972'],['02'],['MARTINIQUE'],25--1480,La Lézarde,http://id.eaufrance.fr/CEA/25--1480,,,['MARTINIQUE']
25440001,La rivière Caleçon au Lamentin [Caleçon],STANDARD,719455.9065952,1616583.7229292,39,-60.962681039,14.613689172,,,1.0,0.0,254-0160,25440160,['97213'],2544,['LAMENTIN'],['972'],['02'],['MARTINIQUE'],254-0160,Rivière Caleçon,http://id.eaufrance.fr/CEA/254-0160,,,['MARTINIQUE']
25440002,La rivière Caleçon au Lamentin [Gaigneron RD],STANDARD,715709.2314736,1615478.6454998,39,-60.99753845,14.604004971,,,1.0,0.0,254-0160,25440160,['97213'],2544,['LAMENTIN'],['972'],['02'],['MARTINIQUE'],254-0160,Rivière Caleçon,http://id.eaufrance.fr/CEA/254-0160,,,['MARTINIQUE']
25440003,La rivière Caleçon au Lamentin [Autoroute],STANDARD,714982.0,1615024.0,39,-61.004323585,14.599954616,,,1.0,0.0,254-0160,25440160,['97213'],2544,['LAMENTIN'],['972'],['02'],['MARTINIQUE'],254-0160,Rivière Caleçon,http://id.eaufrance.fr/CEA/254-0160,,,['MARTINIQUE']
26040001,La ravine Gaschette au Robert [Gaschette],STANDARD,721821.0461091,1624910.3308752,39,-60.940031396,14.688732455,,,1.0,0.0,26040350,26040350,['97222'],2604,['ROBERT'],['972'],['02'],['MARTINIQUE'],26040350,Ravine Gaschette,http://id.eaufrance.fr/CEA/26040350,,,['MARTINIQUE']
26130001,La rivière Desroses au François [Belle-ame],STANDARD,724084.6705252,1616566.0088423,39,-60.919731401,14.613149785,,,1.0,1.0,261-0470,26130470,['97210'],2613,['FRANCOIS'],['972'],['02'],['MARTINIQUE'],261-0470,Rivière Desroses,http://id.eaufrance.fr/CEA/261-0470,,,['MARTINIQUE']
26150001,La rivière Desroses au François [Pont- Martienne],STANDARD,725187.8865307,1616934.1804159,39,-60.909463185,14.616384816,,,1.0,2.0,261-0470,26150470,['97210'],2615,['FRANCOIS'],['972'],['02'],['MARTINIQUE'],261-0470,Rivière Desroses,http://id.eaufrance.fr/CEA/261-0470,,,['MARTINIQUE']
26160001,La rivière Deux Courants au François [Séraphin],STANDARD,725925.0236635,1616641.7314674,39,-60.902648296,14.61368096,,,1.0,1.0,26160340,26160340,['97210'],2616,['FRANCOIS'],['972'],['02'],['MARTINIQUE'],26160340,Rivière Deux Courants,http://id.eaufrance.fr/CEA/26160340,,,['MARTINIQUE']
26230001,La rivière du Simon au François [Fontane2],STANDARD,728750.6207626,1613347.235153,39,-60.876715582,14.583676836,,,1.0,0.0,26230490,26230490,['97210'],2623,['FRANCOIS'],['972'],['02'],['MARTINIQUE'],26230490,Rivière du Simon,http://id.eaufrance.fr/CEA/26230490,,,['MARTINIQUE']
26230002,La rivière du Simon au François [Fontane],STANDARD,728350.0,1613000.0,39,-60.880462383,14.580573212,,,1.0,0.0,26230490,26230490,['97210'],2623,['FRANCOIS'],['972'],['02'],['MARTINIQUE'],26230490,Rivière du Simon,http://id.eaufrance.fr/CEA/26230490,,,['MARTINIQUE']
27010001,La rivière de Paquemar au Vauclin [Morne Jalouse],STANDARD,731600.0,1606150.0,39,-60.850910104,14.518406682,,,1.0,0.0,27010280,27010280,['97232'],2701,['VAUCLIN'],['972'],['02'],['MARTINIQUE'],27010280,Rivière de Paquemar,http://id.eaufrance.fr/CEA/27010280,,,['MARTINIQUE']
27150001,La rivière Massel au Marin [Puyferrat - Pont RN 6],STANDARD,731393.4330328,1604233.1882553,39,-60.852992932,14.501105405,,,1.0,0.0,27150340,27150340,['97217'],2715,['MARIN'],['972'],['02'],['MARTINIQUE'],27150340,Rivière Massel,http://id.eaufrance.fr/CEA/27150340,,Station remise en service fin octobre 2010,['MARTINIQUE']
27230001,Le Crêve Cœur à Sainte-Anne [cote 10],STANDARD,731380.0,1598490.0,39,-60.853616487,14.449215372,,,1.0,0.0,27230240,27230240,['97226'],2723,['SAINTE-ANNE'],['972'],['02'],['MARTINIQUE'],27230240,Crêve coeur,http://id.eaufrance.fr/CEA/27230240,,,['MARTINIQUE']
28020001,La rivière les Coulisses à Saint-Esprit [pont-secours],STANDARD,722168.3372915,1610927.7949305,39,-60.937987677,14.562362799,,,1.0,1.0,280-0650,28020650,['97223'],2802,['SAINT-ESPRIT'],['972'],['02'],['MARTINIQUE'],280-0650,Rivière les Coulisses,http://id.eaufrance.fr/CEA/280-0650,,,['MARTINIQUE']
28030001,La rivière les Coulisses à Rivière-Salée [Petit-Bourg],STANDARD,719804.0857729,1609272.5937795,39,-60.960058505,14.547599077,,,1.0,0.0,280-0650,28030650,['97221'],2803,['RIVIERE-SALEE'],['972'],['02'],['MARTINIQUE'],280-0650,Rivière les Coulisses,http://id.eaufrance.fr/CEA/280-0650,,,['MARTINIQUE']
28040001,La rivière de Trenelle à Rivière-Salée [Habitation Boulevard],STANDARD,719330.0,1607000.0,39,-60.964644448,14.527102542,,,1.0,0.0,28040610,28040610,['97221'],2804,['RIVIERE-SALEE'],['972'],['02'],['MARTINIQUE'],28040610,Rivière de Trenelle,http://id.eaufrance.fr/CEA/28040610,,,['MARTINIQUE']
28040002,La rivière l'Abandon à Rivière-Salée [Pont Violon - RN 5],STANDARD,717511.0,1607819.0,39,-60.98144987,14.534648901,,,1.0,0.0,28040790,28040790,['97221'],2804,['RIVIERE-SALEE'],['972'],['02'],['MARTINIQUE'],28040790,Rivière l'Abandon,http://id.eaufrance.fr/CEA/28040790,,,['MARTINIQUE']
28050001,La ravine de la Laugier à Rivière-Salée [Laugier],STANDARD,717958.1619612,1606671.3865762,39,-60.977396267,14.52424337,,,1.0,0.0,28050210,28050210,['97221'],2805,['RIVIERE-SALEE'],['972'],['02'],['MARTINIQUE'],28050210,Ravine de la Laugier,http://id.eaufrance.fr/CEA/28050210,,,['MARTINIQUE']
28050002,Le ravin Médecin à Rivière-Salée [Médecin],STANDARD,717323.6871992,1606654.0851279,39,-60.983282868,14.524137738,,,1.0,0.0,28050230,28050230,['97221'],2805,['RIVIERE-SALEE'],['972'],['02'],['MARTINIQUE'],28050230,Ravin Médecin,http://id.eaufrance.fr/CEA/28050230,,,['MARTINIQUE']
28080001,La rivière la Manche à Ducos [Pont RN 7],STANDARD,719266.0268643,1611181.3693237,39,-60.964891696,14.564889911,,,1.0,0.0,280-0350,28080350,['97207'],2808,['DUCOS'],['972'],['02'],['MARTINIQUE'],280-0350,Rivière la Manche,http://id.eaufrance.fr/CEA/280-0350,,,['MARTINIQUE']
28120001,La Petite Rivière Pilote à Rivière-Pilote [Madeleine],STANDARD,725810.7422239,1603629.0168862,39,-60.904818828,14.496114205,,,1.0,0.0,281-0420,28120420,['97220'],2812,['RIVIERE-PILOTE'],['972'],['02'],['MARTINIQUE'],281-0420,Petite Rivière Pilote,http://id.eaufrance.fr/CEA/281-0420,,,['MARTINIQUE']
28130001,La Petite Rivière Pilote à Rivière-Pilote [Pomponne],STANDARD,725913.5455006,1602398.4994581,39,-60.903969933,14.484987307,,,1.0,3.0,281-0420,28130420,['97220'],2813,['RIVIERE-PILOTE'],['972'],['02'],['MARTINIQUE'],281-0420,Petite Rivière Pilote,http://id.eaufrance.fr/CEA/281-0420,,,['MARTINIQUE']
28130002,La Grande Rivière Pilote à Rivière-Pilote [lescouet],STANDARD,727397.8054163,1603951.148113,39,-60.890072824,14.498893027,,,1.0,1.0,281-0600,28130600,['97220'],2813,['RIVIERE-PILOTE'],['972'],['02'],['MARTINIQUE'],281-0600,Grande Rivière Pilote,http://id.eaufrance.fr/CEA/281-0600,,,['MARTINIQUE']
28220001,La rivière Oman à Sainte-Luce [Morne Lavison],STANDARD,719475.0,1602725.0,39,-60.963652676,14.488462522,,,1.0,0.0,282-0230,28220230,['97227'],2822,['SAINTE-LUCE'],['972'],['02'],['MARTINIQUE'],282-0230,Rivière Oman,http://id.eaufrance.fr/CEA/282-0230,,,['MARTINIQUE']
28240001,La rivière Oman à Sainte-Luce [Dormante],STANDARD,719700.9787652,1602470.1484286,39,-60.961577974,14.486141542,,,1.0,0.0,282-0230,28240230,['97227'],2824,['SAINTE-LUCE'],['972'],['02'],['MARTINIQUE'],282-0230,Rivière Oman,http://id.eaufrance.fr/CEA/282-0230,,,['MARTINIQUE']
29020001,Le fond Placide au Diamant [Petits Lézards],STANDARD,712140.0,1602530.0,39,-61.031695201,14.487280205,,,1.0,0.0,290-0140,29020140,['97206'],2902,['DIAMANT'],['972'],['02'],['MARTINIQUE'],290-0140,Fond Placide,http://id.eaufrance.fr/CEA/290-0140,,,['MARTINIQUE']
30130001,Le Mro wa Gouloué à Mamoudzou [Passamainty],STANDARD,7743604.0,757269.0,26,45.205675356,-12.800659561,5.0,23.0,1.0,3.0,30131400,30131400,['97611'],3013,['MAMOUDZOU'],['976'],['06'],['MAYOTTE'],30131400,Mro wa Gouloué,http://id.eaufrance.fr/CEA/30131400,,,['MAYOTTE']
30140001,Le Mro wa Kwalé à Mamoudzou [Kwalé Station],STANDARD,7740333.0,756012.0,26,45.185943174,-12.797385387,40.0,23.0,1.0,3.0,30141600,30141600,['97611'],3014,['MAMOUDZOU'],['976'],['06'],['MAYOTTE'],30141600,Mro wa Kwalé,http://id.eaufrance.fr/CEA/30141600,,,['MAYOTTE']
30210001,Le Mro wa Mgombani à Koungou [Mgombani],STANDARD,519363.0,8592310.0,41,45.178368783,-12.733667893,11.0,23.0,1.0,3.0,30211200,30211200,['97610'],3021,['KOUNGOU'],['976'],['06'],['MAYOTTE'],30211200,Mro wa Mgombani,http://id.eaufrance.fr/CEA/30211200,,,['MAYOTTE']
30330001,Le Mro wa Tanabé à Bandraboua [Dzoumogné Retenue],STANDARD,511602.0,8594348.0,41,45.106868127,-12.715276989,34.0,23.0,1.0,3.0,30330201,30330201,['97602'],3033,['BANDRABOUA'],['976'],['06'],['MAYOTTE'],30330201,Mro wa Tanabé,http://id.eaufrance.fr/CEA/30330201,,,['MAYOTTE']
30330002,Le Mro wa Mjihari à Bandraboua [Dzoumogné Ouest],STANDARD,512041.0,8593568.0,41,45.110914892,-12.722328785,15.0,0.0,1.0,3.0,30333300,30333300,['97602'],3033,['BANDRABOUA'],['976'],['06'],['MAYOTTE'],30333300,Mro wa Mjihari,http://id.eaufrance.fr/CEA/30333300,,,['MAYOTTE']
30330003,Le Mro wa Mjihari à Bandraboua [Mapouéra],STANDARD,510837.0,8594052.0,41,45.099822626,-12.717956433,94.0,23.0,1.0,3.0,30333300,30333300,['97602'],3033,['BANDRABOUA'],['976'],['06'],['MAYOTTE'],30333300,Mro wa Mjihari,http://id.eaufrance.fr/CEA/30333300,,,['MAYOTTE']
30330004,[La Méresse] à Bandraboua,STANDARD,514717.0,8592494.0,41,45.135569806,-12.732029374,4.0,23.0,1.0,3.0,30336800,30336800,['97602'],3033,['BANDRABOUA'],['976'],['06'],['MAYOTTE'],30336800,,http://id.eaufrance.fr/CEA/30336800,,,['MAYOTTE']
30330005,Le Mro wa Mouhogoni à Bandraboua [Mouhogoni],STANDARD,512700.0,8593309.0,41,45.116986292,-12.724668283,8.0,23.0,1.0,3.0,30334500,30334500,['97602'],3033,['BANDRABOUA'],['976'],['06'],['MAYOTTE'],30334500,Mro wa Mouhogoni,http://id.eaufrance.fr/CEA/30334500,,,['MAYOTTE']
30330006,Le Mro wa Maré [Affluent retenue Dzoumogné] à Bandraboua,STANDARD,510882.032924,8594169.76486,41,45.100237019,-12.716891341,,,3.0,3.0,30330200,30330200,['97602'],3033,['BANDRABOUA'],['976'],['06'],['MAYOTTE'],30330200,Mro wa Maré,http://id.eaufrance.fr/CEA/30330200,,,['MAYOTTE']
30350001,Le Mro wa Bouyouni à Bandraboua [Bouyouni Bas],STANDARD,515270.0,8591193.0,41,45.140670399,-12.743791491,36.0,23.0,1.0,3.0,30351400,30351400,['97602'],3035,['BANDRABOUA'],['976'],['06'],['MAYOTTE'],30351400,Mro wa Bouyouni,http://id.eaufrance.fr/CEA/30351400,,,['MAYOTTE']
